row_id,cgid,label,description,mimic_id
1247,15182,Res,Resident/Fellow/PA/NP,95883
1248,15183,Res,Resident/Fellow/PA/NP,95884
1249,15184,RPH,Pharmacist,95885
1250,15185,Res,Resident/Fellow/PA/NP,95886
1251,15186,Res,Resident/Fellow/PA/NP,95887
1252,15187,Res,Resident/Fellow/PA/NP,95888
1253,15188,RPh,,95889
1254,15189,RN,,95890
1255,15190,RPh,,95891
1256,15191,RRT,,95892
1257,15192,MD,,95893
1258,15193,Rehab,Rehabilitation,95894
1259,15194,MSIV,,95895
1260,15195,RO,Read Only,95896
1261,15196,RO,Read Only,95897
1262,15197,RA,Research Assistant,95898
1263,15198,DI,,95899
1264,15199,MS,,95900
1265,15200,PharmD,Pharmacist,95901
1266,15201,MD,,95902
1267,15202,MD,,95903
1268,15203,SRT,Respiratory,95904
1269,15204,DI,Dietitian,95905
1270,15205,RO,Read Only,95906
1271,15206,MDs,,95907
1272,15207,NP,Read Only,95908
1273,15208,RO,Read Only,95909
1274,15209,RO,Read Only,95910
1275,15210,RO,Read Only,95911
1276,15211,RO,Read Only,95912
1277,15212,RN,RN,95913
1278,15213,RO,Read Only,95914
1279,15214,RO,Read Only,95915
1280,15215,MD,,95916
1281,15216,RN,RN,95917
1282,15217,RN,RN,95918
1283,15218,RN,RN,95919
1284,15219,RO,Read Only,95920
1285,15220,MDs,,95921
1286,15221,RO,Read Only,95922
1287,15222,RN,RN,95923
1288,15223,RS,Read Only,95924
1289,15224,RN,,95925
1290,15225,RN,RN,95926
1291,15226,RN,Read Only,95927
1292,15227,MDs,,95928
1293,15228,RO,Read Only,95929
1294,15229,RN,,95930
1295,15230,RO,Read Only,95931
1296,15231,SRT,,95932
1297,15232,RO,Read Only,95933
1298,15233,RO,Read Only,95934
1299,15234,MD,Resident/Fellow/PA/NP,95935
1300,15235,MDs,Resident/Fellow/PA/NP,95936
1301,15236,RPH,,95937
1302,15237,MDs,Resident/Fellow/PA/NP,95938
1303,15238,RO,Read Only,95939
1304,15239,RD,Dietitian,95940
1305,15240,RO,Read Only,95941
1306,15241,RN,,95942
1307,15242,RN,,95943
1308,15243,RO,Read Only,95944
1309,15244,RN,,95945
1310,15245,RO,Read Only,95946
1311,15246,MS,,95947
1312,15247,RO,Read Only,95948
1313,15248,MDs,,95949
1314,15249,RO,Read Only,95950
1315,15250,Res,,95951
1316,15251,MD,Attending,95952
1317,15252,MD,Attending,95953
1318,15253,MD,,95954
1319,15254,Med St,,95955
1320,15255,RN,,95956
1321,15256,UA,,95957
1322,15257,MD,,95958
1323,15258,MD,,95959
1324,15259,MD,,95960
1325,15260,MD,,95961
1326,15261,MD,,95962
1327,15262,RN,,95963
1328,15263,MD,,95964
1329,15264,MD,,95965
1330,15265,MD,,95966
1331,15266,RPh,Pharmacist,95967
1332,15267,MD,,95968
1333,15268,Nurse,UCO,95969
1334,15269,MD,,95970
1335,15270,MD,,95971
1336,15271,RO,Read Only,95972
1337,15272,RO,Read Only,95973
1338,15273,RO,Read Only,95974
1339,15274,MD,,95975
1340,15275,RRT,,95976
1341,15276,MD,,95977
1342,15277,RPh,,95978
1343,15278,RT,,95979
1344,15279,RO,Read Only,95980
1345,15280,RN,,95981
1346,15281,RPh,,95982
1347,15282,MD,,95983
1348,15283,RN,,95984
1349,15284,MD,,95985
1350,15285,RN,RN,95986
1351,15286,RN,RN,95987
1352,15287,RO,Read Only,95988
1353,15288,Rehab,Rehabilitation,95989
1354,15289,RO,Read Only,95990
1355,15290,Res,Resident/Fellow/PA/NP,95991
1356,15291,RO,Read Only,95992
1357,15292,UCO,UCO,95993
1358,15293,MD,,95994
1359,15294,MD,,95995
1360,15295,Res,Resident/Fellow/PA/NP,95996
1361,15296,MD,,95997
1362,15297,MD,,95998
1363,15298,RO,Read Only,95999
1364,15299,UA,,96000
1365,15300,RN,,96001
1366,15301,RN,,96002
1367,15302,RO,Read Only,96003
1368,15303,RO,Read Only,96004
1369,15304,RO,Read Only,96005
1370,15305,MD,,96006
1371,15306,MD,,96007
1372,15307,MDs,,96008
1373,15308,RN,RN,96009
1374,15309,Res,Resident/Fellow/PA/NP,96010
1375,15310,RO,Read Only,96011
1376,15311,RO,Read Only,96012
1377,15312,RN,,96013
1378,15313,RO,Read Only,96014
1379,15314,RN,,96015
1380,15315,RO,Read Only,96016
1381,15316,RO,Read Only,96017
1382,15317,RN,,96018
1383,15318,"RD,LDN",Dietitian,96019
1384,15319,RO,Read Only,96020
1385,15320,RN,,96021
1386,15321,MD,,96022
1387,15322,RO,Read Only,96023
1388,15323,RN,RN,96024
1389,15324,Res,Resident/Fellow/PA/NP,96025
1390,15325,RO,Read Only,96026
1391,15326,MDs,Resident/Fellow/PA/NP,96027
1392,15327,MD,Resident/Fellow/PA/NP,96028
1393,15328,MD,,96029
1394,15329,RO,Read Only,96030
1395,15330,,,96031
1396,15331,,,96032
1397,15332,SW,Social Worker,96033
1398,15333,RRT,,96034
1399,15334,PCT,PCT/NA,96035
1400,15335,RN,RN,96036
1401,15336,Res,Resident/Fellow/PA/NP,96037
1402,15337,Admin,Administrator,96038
1403,15338,MD,,96039
1404,15339,MD,Attending,96040
1405,15340,Res,Resident/Fellow/PA/NP,96041
1406,15341,Res,Resident/Fellow/PA/NP,96042
1407,15342,Res,Resident/Fellow/PA/NP,96043
1408,15343,Rehab,Rehabilitation,96044
1409,15344,Res,Resident/Fellow/PA/NP,96045
1410,15345,Res,Resident/Fellow/PA/NP,96046
1411,15346,Res,Resident/Fellow/PA/NP,96047
1412,15347,MD,,96048
1413,15348,MD,,96049
1414,15349,Res,Resident/Fellow/PA/NP,96050
1415,15350,3874,Resident/Fellow/PA/NP,96051
1416,15351,RN,RN,96052
1417,15352,RN,RN,96053
1418,15353,RO,Read Only,96054
1419,15354,PCA,,96055
1420,15355,RN,RN,96056
1421,15356,RNC,,96057
1422,15357,PA,,96058
1423,15358,RO,Read Only,96059
1424,15359,RO,Read Only,96060
1425,15360,SW,Social Worker,96061
1426,15361,RO,Read Only,96062
1427,15362,RO,Read Only,96063
1428,15363,Res,Resident/Fellow/PA/NP,96064
1429,15364,PC,Pastoral Care,96065
1430,15365,RO,Read Only,96066
1431,15366,Res,Resident/Fellow/PA/NP,96067
1432,15367,MD,Attending,96068
1433,15368,Res,Resident/Fellow/PA/NP,96069
1434,15369,RN,RN,96070
1435,15370,CCRN,,96071
1436,15371,MD,Resident/Fellow/PA/NP,96072
1437,15372,RN,RN,96073
1438,15373,SW,Social Worker,96074
1439,15374,RO,Read Only,96075
1440,15375,RPH,Pharmacist,96076
1441,15376,SW,Social Worker,96077
1442,15377,Res,Resident/Fellow/PA/NP,96078
1443,15378,Res,Resident/Fellow/PA/NP,96079
1444,15379,CM,Case Manager,96080
1445,15380,Res,Resident/Fellow/PA/NP,96081
1446,15381,Res,Resident/Fellow/PA/NP,96082
1447,15382,Admin,Administrator,96083
1448,15383,PCT,PCT/NA,96084
1449,15384,Res,Resident/Fellow/PA/NP,96085
1450,15385,MD,Resident/Fellow/PA/NP,96086
1451,15386,Rehab,Rehabilitation,96087
1452,15387,Admin,Administrator,96088
1453,15388,MD,,96089
1454,15389,MD,Read Only,96090
1455,15390,MD,,96091
1456,15391,RO,Read Only,96092
1457,15392,RN,,96093
1458,15393,RN,,96094
1459,15394,RT,Respiratory,96095
1460,15395,Res,Resident/Fellow/PA/NP,96096
1461,15396,MD,,96097
1462,15397,Res,Resident/Fellow/PA/NP,96098
1463,15398,Res,Resident/Fellow/PA/NP,96099
1464,15399,Rehab,Rehabilitation,96100
1465,15400,Rehab,Rehabilitation,96101
1466,15401,RO,Read Only,96102
1467,15402,RN,,96103
1468,15403,MS,,96104
1469,15404,RO,Read Only,96105
1470,15405,RN,RN,96106
1471,15406,PCT,PCT/NA,96107
1472,15407,RN,RN,96108
1473,15408,MD,,96109
1474,15409,RO,Read Only,96110
1475,15410,RO,Read Only,96111
1476,15411,RRT,Respiratory,96112
1477,15412,RN,RN,96113
1478,15413,Res,Resident/Fellow/PA/NP,96114
1479,15414,Rehab,Rehabilitation,96115
1480,15415,Res,Resident/Fellow/PA/NP,96116
1481,15416,Res,Resident/Fellow/PA/NP,96117
1482,15417,RN,,96118
1483,15418,PCT,PCT/NA,96119
1484,15419,RPH,,96120
1485,15420,MD,Attending,96121
1486,15421,Rehab,Rehabilitation,96122
1487,15422,SW,Social Worker,96123
1488,15423,UCO,UCO,96124
1489,15424,Res,Resident/Fellow/PA/NP,96125
1490,15425,RN,,96126
1491,15426,Rehab,Rehabilitation,96127
1492,15427,Res,Resident/Fellow/PA/NP,96128
1493,15428,RN,RN,96129
1494,15429,CM,Case Manager,96130
1495,15430,UCO,UCO,96131
1496,15431,RN,RN,96132
1497,15432,Rehab,Rehabilitation,96133
1498,15433,PCT,PCT/NA,96134
1499,15434,Res,Resident/Fellow/PA/NP,96135
1500,15435,Res,Resident/Fellow/PA/NP,96136
1501,15436,Rehab,Rehabilitation,96137
1502,15437,MD,Attending,96138
1503,15438,RRT,,96139
1504,15439,RRT,,96140
1505,15440,rn,RN,96141
1506,15441,RN,,96142
1507,15442,RN,,96143
1508,15443,RN,RN,96144
1509,15444,MD,,96145
1510,15445,MD,,96146
1511,15446,RO,Read Only,96147
1512,15447,RN,RN,96148
1513,15448,SNP,,96149
1514,15449,RN,,96150
1515,15450,Stu,,96151
1516,15451,RN,,96152
1517,15452,PCT,PCT/NA,96153
1518,15453,RO,Read Only,96154
1519,15454,MD,,96155
1520,15455,RN,,96156
1521,15456,RN,,96157
1522,15457,MD,Attending,96158
1523,15458,Res,Resident/Fellow/PA/NP,96159
1524,15459,PC,Pastoral Care,96160
1525,15460,MD,Attending,96161
1526,15461,Rehab,Rehabilitation,96162
1527,15462,RO,Read Only,96163
1528,15463,Res,Resident/Fellow/PA/NP,96164
1529,15464,CM,Case Manager,96165
1530,15465,Res,Resident/Fellow/PA/NP,96166
1531,15466,RD,Dietitian,96167
1532,15467,RO,Read Only,96168
1533,15468,Res,Resident/Fellow/PA/NP,96169
1534,15469,RN,,96170
1535,15470,CM,Case Manager,96171
1536,15471,Res,Resident/Fellow/PA/NP,96172
1537,15472,Res,Resident/Fellow/PA/NP,96173
1538,15473,Res,Resident/Fellow/PA/NP,96174
1539,15474,MD,,96175
1540,15475,MD,,96176
1541,15476,RRT,,96177
1542,15477,RN,,96178
1543,15478,RO,Read Only,96179
1544,15479,MFD,,96180
1545,15480,CoWork,,96181
1546,15481,MD,Read Only,96182
1547,15482,MS,,96183
1548,15483,Res,Resident/Fellow/PA/NP,96184
1549,15484,RN,Read Only,96185
1550,15485,Res,Resident/Fellow/PA/NP,96186
1551,15486,RTStu,,96187
1552,15487,MDs,Resident/Fellow/PA/NP,96188
1553,15488,RO,Read Only,96189
1554,15489,MDs,Read Only,96190
1555,15490,RO,Read Only,96191
1556,15491,MD,,96192
1557,15492,MD,,96193
1558,15493,RO,Read Only,96194
1559,15494,RO,Read Only,96195
1560,15495,MD,,96196
1561,15496,RO,Read Only,96197
1562,15497,MedStu,,96198
1563,15498,RRT,Respiratory,96199
1564,15499,HMS MS,Resident/Fellow/PA/NP,96200
1565,15500,MD,,96201
1566,15501,MDs,Read Only,96202
1567,15502,MD,,96203
1568,15503,MD,,96204
1569,15504,RPH,Pharmacist,96205
1570,15505,MD,,96206
1571,15506,MD,,96207
1572,15507,MDs,Resident/Fellow/PA/NP,96208
1573,15508,MD,Read Only,96209
1574,15509,MDs,,96210
1575,15510,RO,Read Only,96211
1576,15511,MD,Attending,96212
1577,15512,MedStu,Resident/Fellow/PA/NP,96213
1578,15513,RO,Read Only,96214
1579,15514,MD,,96215
1580,15515,RO,Read Only,96216
1581,15516,RO,Read Only,96217
1582,15517,RO,Read Only,96218
1583,15518,MD,,96219
1584,15519,RO,Read Only,96220
1585,15520,MD,,96221
1586,15521,RN,,96222
1587,15522,RN,,96223
1588,15523,RD,Dietitian,96224
1589,15524,DietIn,,96225
1590,15525,RPh,,96226
1591,15526,RN,RN,96227
1592,15527,RN,RN,96228
1593,15528,MS,,96229
1594,15529,MD,,96230
1595,15530,RN,,96231
1596,15531,RO,Read Only,96232
1597,15532,RO,Read Only,96233
1598,15533,MDs,,96234
1599,15534,MD,,96235
1600,15535,MD,,96236
1601,15536,Res,Resident/Fellow/PA/NP,96237
1602,15537,Co-wkr,,96238
1603,15538,RO,Read Only,96239
1604,15539,MD,Read Only,96240
1605,15540,RD,Dietitian,96241
1606,15541,RO,Read Only,96242
1607,15542,NP,,96243
1608,15543,UA,,96244
1609,15544,RN,RN,96245
1610,15545,MD,,96246
1611,15546,RO,Read Only,96247
1612,15547,MS,,96248
1613,15548,MD,,96249
1614,15549,RO,Read Only,96250
1615,15550,Res,Resident/Fellow/PA/NP,96251
1616,15551,RD,Dietitian,96252
1617,15552,RO,Read Only,96253
1618,15553,Res,Resident/Fellow/PA/NP,96254
1619,15554,RO,Read Only,96255
1620,15555,RPh,,96256
1621,15556,Admin,Administrator,96257
1622,15557,MD,,96258
1623,15558,MD,,96259
1624,15559,RO,Read Only,96260
1625,15560,RN,,96261
1626,15561,MD,Read Only,96262
1627,15562,RO,Read Only,96263
1628,15563,MD,,96264
1629,15564,RN,RN,96265
1630,15565,RO,Read Only,96266
1631,15566,MSII,,96267
1632,15567,MD,,96268
1633,15568,MD,,96269
1634,15569,MD,,96270
1635,15570,MD,,96271
1636,15571,MD,Attending,96272
1637,15572,MD,,96273
1638,15573,MD,,96274
1639,15574,MD,Read Only,96275
1640,15575,RO,Read Only,96276
1641,15576,MD,Attending,96277
1642,15577,MDs,Resident/Fellow/PA/NP,96278
1643,15578,MD,,96279
1644,15579,MD,Read Only,96280
1645,15580,MD,,96281
1178,15581,RO,Read Only,96282
1179,15582,SN,PCT/NA,96283
1180,15583,RO,Read Only,96284
1181,15584,MD,,96285
1182,15585,RO,Read Only,96286
1183,15586,ISSC,Administrator,96287
1184,15587,MD,,96288
1185,15588,MD,Resident/Fellow/PA/NP,96289
1186,15589,MD,,96290
1187,15590,RO,Read Only,96291
1188,15591,DML,Resident/Fellow/PA/NP,96292
1189,15592,RO,Read Only,96293
1190,15593,RO,Read Only,96294
1191,15594,RO,Read Only,96295
1192,15595,RO,Read Only,96296
1193,15596,RO,Read Only,96297
1194,15597,RRT,,96298
1195,15598,RO,Read Only,96299
1196,15599,MDs,Read Only,96300
1197,15600,RO,Read Only,96301
1198,15601,RN,,96302
1199,15602,RO,Read Only,96303
1200,15603,RO,Read Only,96304
1201,15604,MD,,96305
1202,15605,MD,,96306
1203,15606,MD,Read Only,96307
1204,15607,MD,,96308
1205,15608,MD,,96309
1206,15609,MD,,96310
1207,15610,RN,,96311
1208,15611,MD,,96312
1209,15612,RO,Read Only,96313
1210,15613,RO,Read Only,96314
1211,15614,RO,Read Only,96315
1212,15615,MD,Read Only,96316
1213,15616,RD Int,,96317
1214,15617,RO,Read Only,96318
1215,15618,Res,Resident/Fellow/PA/NP,96319
1216,15619,Res,Resident/Fellow/PA/NP,96320
1217,15620,RO,Read Only,96321
1218,15621,RD,Dietitian,96322
1219,15622,Res,Resident/Fellow/PA/NP,96323
1220,15623,RN,RN,96324
1221,15624,RO,Read Only,96325
1222,15625,NA,,96326
1223,15626,RN,Resident/Fellow/PA/NP,96327
1224,15627,RN,RN,96328
1225,15628,RO,Read Only,96329
1226,15629,RO,Read Only,96330
1227,15630,RN,,96331
1228,15631,MedStu,,96332
1229,15632,Res,Resident/Fellow/PA/NP,96333
1230,15633,UCO,UCO,96334
1231,15634,RO,Read Only,96335
1232,15635,PC,Pastoral Care,96336
1233,15636,PC,Pastoral Care,96337
1234,15637,Res,Resident/Fellow/PA/NP,96338
1235,15638,MD,,96339
1236,15639,RO,Read Only,96340
1237,15640,MD,,96341
1238,15641,RN,,96342
1239,15642,SW,Social Worker,96343
1240,15643,RD,Dietitian,96344
1241,15644,RN,,96345
1242,15645,RN,,96346
1646,15646,RN,,96347
1647,15647,MD,,96348
1648,15648,Res,Resident/Fellow/PA/NP,96349
1649,15649,Res,Resident/Fellow/PA/NP,96350
1650,15650,PT,Rehabilitation,96351
1651,15651,MDs,Resident/Fellow/PA/NP,96352
1652,15652,RN,Read Only,96353
1653,15653,RN,RN,96354
1654,15654,RN,RN,96355
1655,15655,RO,Read Only,96356
1656,15656,RNBA,Case Manager,96357
1657,15657,RN,RN,96358
1658,15658,RNC,,96359
1659,15659,RN,RN,96360
1660,15660,MD,,96361
1661,15661,RN,RN,96362
1662,15662,Coor,,96363
1663,15663,RN,UCO,96364
1664,15664,RO,Read Only,96365
1665,15665,RO,Read Only,96366
1666,15666,RN,RN,96367
1667,15667,RN,RN,96368
1668,15668,Admin,Read Only,96369
1669,15669,RO,Read Only,96370
1670,15670,RN,,96371
1671,15671,RN,,96372
1672,15672,UCO/PC,,96373
1673,15673,Cowork,PCT/NA,96374
1674,15674,RN,RN,96375
1675,15675,RO,Read Only,96376
1676,15676,MD,,96377
1677,15677,RTStu,,96378
1678,15678,RO,Read Only,96379
1679,15679,RN,,96380
1680,15680,RN,RN,96381
1681,15681,MD,,96382
1682,15682,MDs,,96383
1683,15683,Rehab,Rehabilitation,96384
1684,15684,CoWker,,96385
1685,15685,RO,Read Only,96386
1686,15686,CoWker,,96387
1687,15687,MD,,96388
1688,15688,Res,Resident/Fellow/PA/NP,96389
1689,15689,Res,Resident/Fellow/PA/NP,96390
1690,15690,RN,,96391
1691,15691,Rehab,Rehabilitation,96392
1692,15692,Res,Resident/Fellow/PA/NP,96393
1693,15693,Rehab,Rehabilitation,96394
1694,15694,Rn,RN,96395
1695,15695,Rehab,Rehabilitation,96396
1696,15696,RN,RN,96397
1697,15697,MD,,96398
1698,15698,MDs,Resident/Fellow/PA/NP,96399
1699,15699,Res,Resident/Fellow/PA/NP,96400
1700,15700,RO,Read Only,96401
1701,15701,RO,Read Only,96402
1702,15702,MD,Resident/Fellow/PA/NP,96403
1703,15703,RPh,,96404
1704,15704,RN,Read Only,96405
1705,15705,RO,Read Only,96406
1706,15706,RO,Read Only,96407
1707,15707,RO,Read Only,96408
1708,15708,UCO,UCO,96409
1709,15709,RNs,RN,96410
1710,15710,RN,Read Only,96411
1711,15711,PCT,PCT/NA,96412
1712,15712,RN,,96413
1713,15713,RRT,Read Only,96414
1714,15714,RO,Read Only,96415
1715,15715,MDs,Read Only,96416
1716,15716,MD,,96417
1717,15717,RN,RN,96418
1718,15718,UCO,UCO,96419
1719,15719,MedSt,,96420
1720,15720,RO,Read Only,96421
1721,15721,RPH,,96422
1722,15722,MD,Read Only,96423
1723,15723,SRT,,96424
1724,15724,MD,,96425
1725,15725,PCT,PCT/NA,96426
1726,15726,St,,96427
1727,15727,Res,Resident/Fellow/PA/NP,96428
1728,15728,PCT,PCT/NA,96429
1729,15729,CoWker,,96430
1730,15730,Res,Resident/Fellow/PA/NP,96431
1731,15731,Rehab,Rehabilitation,96432
1732,15732,Res,Resident/Fellow/PA/NP,96433
1733,15733,MD,Attending,96434
1734,15734,,,96435
1735,15735,MD,,96436
1736,15736,RPH,Pharmacist,96437
1737,15737,MD,,96438
1738,15738,Res,Resident/Fellow/PA/NP,96439
1739,15739,MD,Attending,96440
1740,15740,Res,Resident/Fellow/PA/NP,96441
1741,15741,RN,RN,96442
1742,15742,RO,Read Only,96443
1743,15743,MD,,96444
1744,15744,RT,Respiratory,96445
1745,15745,RPH,Pharmacist,96446
1746,15746,RN,RN,96447
1747,15747,MD,,96448
1748,15748,RN,PCT/NA,96449
1749,15749,RO,Read Only,96450
1750,15750,MDs,Resident/Fellow/PA/NP,96451
1751,15751,MD,Attending,96452
1752,15752,RO,Read Only,96453
1753,15753,MD,,96454
1754,15754,RO,Read Only,96455
1755,15755,RO,Read Only,96456
1756,15756,RO,Read Only,96457
1757,15757,St,,96458
1758,15758,RO,Read Only,96459
1759,15759,MD,,96460
1760,15760,MD,,96461
1761,15761,RO,Read Only,96462
1762,15762,RN,,96463
1763,15763,RO,Read Only,96464
1764,15764,RN,,96465
1765,15765,RO,Read Only,96466
1766,15766,MDs,Resident/Fellow/PA/NP,96467
1767,15767,RN,RN,96468
1768,15768,RO,Read Only,96469
1769,15769,RPh,Pharmacist,96470
1770,15770,RO,Read Only,96471
1771,15771,RO,Read Only,96472
1772,15772,MD,Read Only,96473
1773,15773,Res,Resident/Fellow/PA/NP,96474
1774,15774,Res,Resident/Fellow/PA/NP,96475
1775,15775,MD,,96476
1776,15776,Res,Resident/Fellow/PA/NP,96477
1777,15777,Res,Resident/Fellow/PA/NP,96478
1778,15778,MDS,Resident/Fellow/PA/NP,96479
1779,15779,MD,,96480
1780,15780,RO,Read Only,96481
1781,15781,RO,Read Only,96482
1782,15782,studen,,96483
1783,15783,SRT,,96484
1784,15784,RRT,Read Only,96485
1785,15785,RO,Read Only,96486
1786,15786,Res,Resident/Fellow/PA/NP,96487
1787,15787,MD,,96488
1788,15788,MD,,96489
1789,15789,UCO,UCO,96490
1790,15790,MD,Attending,96491
1791,15791,Res,Resident/Fellow/PA/NP,96492
1792,15792,Rehab,Rehabilitation,96493
1793,15793,DRM,,96494
1794,15794,MD,,96495
1795,15795,RN,RN,96496
1796,15796,RRT,,96497
1797,15797,MD,,96498
1798,15798,ISOPS,Administrator,96499
1799,15799,RN,RN,96500
1800,15800,RO,Read Only,96501
1801,15801,RO,Read Only,96502
1802,15802,Res,Resident/Fellow/PA/NP,96503
1803,15803,RN,RN,96504
1804,15804,RO,Read Only,96505
1805,15805,RN,RN,96506
1806,15806,RO,Read Only,96507
1807,15807,RRT,Respiratory,96508
1808,15808,RN,,96509
1809,15809,RN,Read Only,96510
1810,15810,RN,,96511
1811,15811,RO,Read Only,96512
1812,15812,RN,,96513
1813,15813,RO,Read Only,96514
1814,15814,RN,RN,96515
1815,15815,RN,RN,96516
1816,15816,RN,RN,96517
1817,15817,RO,Read Only,96518
1818,15818,LICSW,,96519
1819,15819,RN,Read Only,96520
1820,15820,RO,Read Only,96521
1821,15821,RN,,96522
1822,15822,RN,RN,96523
1823,15823,RN,,96524
1824,15824,RN,,96525
1825,15825,MD,Attending,96526
1826,15826,Rehab,Rehabilitation,96527
1827,15827,RN,RN,96528
1828,15828,Res,Resident/Fellow/PA/NP,96529
1829,15829,PCT,UCO,96530
1830,15830,RN,RN,96531
1831,15831,UCO,,96532
1832,15832,RO,Read Only,96533
1833,15833,RN,RN,96534
1834,15834,RRT,Respiratory,96535
1835,15835,RPh,,96536
1836,15836,RO,Read Only,96537
1837,15837,RO,Read Only,96538
1838,15838,RN,,96539
1839,15839,RO,Read Only,96540
1840,15840,RO,Read Only,96541
1841,15841,RN,,96542
1842,15842,Rehab,Rehabilitation,96543
1843,15843,RN,RN,96544
1844,15844,RO,Read Only,96545
1845,15845,MD,Attending,96546
1846,15846,RO,Read Only,96547
1847,15847,"MD,PhD",Attending,96548
1848,15848,RO,Read Only,96549
1849,15849,MedStu,Resident/Fellow/PA/NP,96550
1850,15850,MD,,96551
1851,15851,RO,Read Only,96552
1852,15852,MD,Attending,96553
1853,15853,Res,Resident/Fellow/PA/NP,96554
1854,15854,Res,Resident/Fellow/PA/NP,96555
1855,15855,PCT,PCT/NA,96556
1856,15856,dht,Read Only,96557
1857,15857,Res,Resident/Fellow/PA/NP,96558
1858,15858,RN,RN,96559
1859,15859,CM,Case Manager,96560
1860,15860,Rehab,Rehabilitation,96561
1861,15861,Res,Resident/Fellow/PA/NP,96562
1862,15862,Res,Resident/Fellow/PA/NP,96563
1863,15863,RO,Read Only,96564
1864,15864,Res,Resident/Fellow/PA/NP,96565
1865,15865,Res,Resident/Fellow/PA/NP,96566
1866,15866,PCT,PCT/NA,96567
1867,15867,Rehab,Rehabilitation,96568
1868,15868,Res,Resident/Fellow/PA/NP,96569
1869,15869,RO,Read Only,96570
1870,15870,Res,Resident/Fellow/PA/NP,96571
1871,15871,RPH,Pharmacist,96572
1872,15872,PC,Pastoral Care,96573
1873,15873,MD,,96574
1874,15874,RO,Read Only,96575
1875,15875,Res,Resident/Fellow/PA/NP,96576
1876,15876,RT,Respiratory,96577
1877,15877,PC,Pastoral Care,96578
1878,15878,RN,RN,96579
1879,15879,RN,RN,96580
1880,15880,RD,Dietitian,96581
1881,15881,RO,Read Only,96582
1882,15882,RN,RN,96583
1883,15883,RO,Read Only,96584
1884,15884,PCT,PCT/NA,96585
1885,15885,Res,Resident/Fellow/PA/NP,96586
1886,15886,RO,Read Only,96587
1887,15887,RO,Read Only,96588
1888,15888,RO,Read Only,96589
1889,15889,Res,Resident/Fellow/PA/NP,96590
1890,15890,Res,Resident/Fellow/PA/NP,96591
1891,15891,Res,Resident/Fellow/PA/NP,96592
1892,15892,Res,Resident/Fellow/PA/NP,96593
1893,15893,RPH,Pharmacist,96594
1894,15894,RPh,,96595
1895,15895,RO,Read Only,96596
1896,15896,Res,Resident/Fellow/PA/NP,96597
1897,15897,RN,RN,96598
1898,15898,MD,,96599
1899,15899,MD,,96600
1900,15900,RN,RN,96601
1901,15901,MD,,96602
1902,15902,RO,Read Only,96603
1903,15903,RRT,,96604
1904,15904,MDs,,96605
1905,15905,MDs,Resident/Fellow/PA/NP,96606
1906,15906,RO,Read Only,96607
1907,15907,CoWker,PCT/NA,96608
1908,15908,RRT,,96609
1909,15909,MD,,96610
1910,15910,UCO,UCO,96611
1911,15911,Res,Resident/Fellow/PA/NP,96612
1912,15912,RO,Read Only,96613
1913,15913,Res,Resident/Fellow/PA/NP,96614
1914,15914,Res,Resident/Fellow/PA/NP,96615
1915,15915,Res,Resident/Fellow/PA/NP,96616
1916,15916,RN,,96617
1917,15917,RRT,,96618
1918,15918,RN,Read Only,96619
1919,15919,RN,RN,96620
1920,15920,RO,Read Only,96621
1921,15921,UCO,Read Only,96622
1922,15922,RN,RN,96623
1923,15923,MDs,,96624
1924,15924,RPh,,96625
1925,15925,Res,Resident/Fellow/PA/NP,96626
1926,15926,Res,Resident/Fellow/PA/NP,96627
1927,15927,RO,Read Only,96628
1928,15928,RN,RN,96629
1929,15929,RRT,,96630
1930,15930,RN,,96631
1931,15931,RN,,96632
1932,15932,MDs,,96633
1933,15933,MD,,96634
1934,15934,MD,,96635
1935,15935,RN,RN,96636
1936,15936,RO,Read Only,96637
1937,15937,RO,Read Only,96638
1938,15938,NP,Read Only,96639
1939,15939,UCO,,96640
1940,15940,RO,Read Only,96641
1941,15941,MDS,Resident/Fellow/PA/NP,96642
